,File_Name,Book_Name,Topics,Named_Entities
428,edu674_PracticalHintsTeachersPublicSchools_ocr.pdf,Practical Hints Teachers Public Schools,wages:0.726 | education:0.487 | :0.404 | development:0.382 | knowledge:0.370 | grade:0.350 | schools:0.208 | teacher:0.171 | school:0.165 | study:0.154 | teachers:0.144 | pupils:0.143 | may:0.113 | one:0.042 | upon:0.040 | thought:0.037 | little:0.027 | life:0.025 | must:0.023 | pupil:0.022 | work:0.021 | shall:0.017 | would:0.016 | character:0.016 | true:0.015,Or:0.562 | SCHOOL:0.086 | TEACHER:0.077 | Ab:0.050 | Learn:0.025 | NOR:0.016 | SCHOOLROOM:0.010 | EMORY:0.008 | State:0.007 | BRO:0.007 | Powers:0.006 | VIL:0.005 | SCHOLARSHIP:0.004 | CERN:0.004 | Anne:0.004 | ELEMENTS:0.004 | Physical:0.004 | SCHOOLLIFE:0.003 | Grammar:0.003 | Intellectual:0.003 | Fellow:0.003 | Mary:0.002 | Cloth:0.002 | Next:0.002 | Fortunate:0.002
429,edu792_PublicSchoolLawsTN1917_ocr.pdf,Public School Laws T N1917,misdemeanors:0.830 | time:0.821 | permitted:0.740 | tennessee:0.713 | duties:0.697 | bonds:0.691 | certify:0.656 | acts1917:0.651 | certificate:0.645 | certificateshall:0.638 | bond:0.636 | dollar:0.635 | university:0.629 | shallbevalid:0.626 | certificates:0.625 | trustees:0.620 | courts:0.614 | census:0.612 | teaching:0.609 | bondsto:0.606 | tax:0.605 | thousand:0.604 | amount:0.600 | conviction:0.598 | stateboard:0.596,SCHOO:0.070 | School:0.070 | SCHOOL:0.070 | Shall:0.061 | County:0.044 | State:0.040 | Said:0.034 | Us:0.028 | Board:0.027 | Schools:0.025 | SCHOOLS:0.025 | the County:0.020 | Superin:0.018 | Education:0.018 | Superintendent:0.017 | Provided:0.017 | Board of Education:0.012 | ITY:0.011 | Fro:0.011 | TENN:0.011 | TENNESSE:0.011 | TENNESSEE:0.010 | Tennessee:0.010 | State Super:0.008 | Commission:0.008
430,edu699_AcquiringSkillTeaching_ocr.pdf,Acquiring Skill Teaching,ai:0.929 | ft:0.899 | evaluate:0.863 | habits:0.837 | personality:0.825 | schoolhouses:0.824 | farmer:0.822 | recitations:0.818 | leader:0.791 | flowers:0.791 | deductive:0.790 | punishment:0.778 | superintendents:0.773 | farms:0.773 | leaders:0.762 | superintendent:0.754 | library:0.751 | farmers:0.743 | farm:0.743 | habit:0.729 | playground:0.714 | meeting:0.713 | gr:0.713 | farming:0.711 | punish:0.706,Voice Executive:0.126 | Lancaster:0.105 | Starch:0.076 | c. Ideas:0.061 | Adler:0.049 | SCHOOL:0.049 | Division:0.049 | Us:0.044 | g. Adults:0.032 | g. Rules:0.022 | PARENTTEACHER ASSOCIATION Parents:0.022 | The Teacher:0.020 | Vocational Education:0.019 | COMMUNITY:0.015 | Haziness:0.015 | Time:0.013 | the United States:0.010 | a. Met:0.009 | The Educational Process:0.009 | Lesson:0.008 | Dexter:0.007 | McCready:0.007 | Types of Reaching:0.007 | Canada:0.007 | PROBLEM:0.006
431,edu950_ReportOfficeEducation1894Vol1_ocr.pdf,Report Office Education1894 Vol1,tibia:0.969 | vocation:0.962 | apartments:0.944 | percent:0.922 | geometry:0.869 | graduate:0.861 | taxes:0.854 | apartment:0.835 | tax:0.813 | grants:0.778 | atlanta:0.768 | grant:0.768 | chapter:0.763 | malo:0.756 | chapters:0.748 | geometrymore:0.747 | geology:0.746 | instructor:0.738 | pennsylvaniacontinued:0.729 | taxation:0.725 | frenchfrench:0.702 | 0s:0.701 | french:0.700 | examinations:0.700 | pp:0.696,"Blountsville:0.184 | BAPW:0.106 | Hurry:0.060 | Byhalia:0.048 | Northwood Enter:0.029 | TNOS, & 000%:0.025 | Hopkins Academy:0.018 | TLL:0.016 | the French Republic:0.014 | N. Columbia College:0.012 | Toe:0.011 | Morris College:0.010 | CooperHuddleston College:0.009 | Paul Meyer:0.008 |  end‘T:0.008 | Rutherford College:0.007 | La.:0.007 | Libraries:0.006 | John 8:0.006 | BOL:0.006 | Louisburg Female College:0.006 | TITTITT:0.006 | Poland Union Seminary:0.005 | Mississippi:0.005 | B12:0.005"
432,edu949_ReportOfficeEducation1893Vol2_ocr.pdf,Report Office Education1893 Vol2,fifth:0.921 | fourth:0.874 | third:0.843 | suction:0.781 | appointments:0.713 | vacancies:0.699 | attendancecolored:0.667 | vacancy:0.665 | attendancebuildings:0.646 | superintendentit:0.643 | second:0.637 | printed:0.626 | superintendentschool:0.624 | superintendenta:0.618 | superintendenttownship:0.617 | superintendentin:0.614 | misdemeanors:0.605 | superintendentwhenever:0.599 | superintendentthe:0.596 | parish:0.590 | of9477:0.587 | taxation:0.580 | superintendentcounty:0.569 | branches:0.562 | fines:0.562,Shall:0.282 | State:0.114 | County:0.090 | SCHOOLS:0.088 | Schools:0.088 | The State:0.069 | City:0.022 | Said:0.019 | Attendance:0.017 | Provided:0.016 | The Public Schools:0.014 | Character:0.011 | Cities:0.010 | Boards:0.008 | States:0.008 | Meetings:0.008 | English:0.006 | United States:0.006 | Character of:0.006 | VILL:0.006 | the School Fund:0.005 | the United States:0.005 | Organization:0.005 | the School Committee:0.004 | Latin:0.004
433,edu418_BiennialSurveyEdu1920v2_ocr.pdf,Biennial Survey Edu1920v2,cases:0.927 | forestry:0.917 | session:0.907 | cortlandt:0.904 | estimated:0.903 | louisiana:0.892 | seminary:0.862 | seventh:0.810 | fifth:0.798 | graduateuniversity:0.790 | colored:0.774 | paul:0.770 | economies:0.764 | faculty:0.756 | agriculture:0.732 | agricultural:0.726 | correspondencecourses:0.710 | islands:0.708 | forest:0.707 | collegeuniversity:0.707 | joseph:0.705 | preparatoryarts:0.699 | pharmacy:0.698 | utah:0.686 | kansas:0.681,9BT:0.196 | 419 Wosuyor:0.127 | South Range:0.085 | JOST:0.059 | TITITITTT:0.058 | FIS‘T:0.036 | Lie al:0.017 | OPIN:0.015 | O29:0.012 | H10:0.011 | CHOWMNINAHOS Theology:0.011 | SPS Pale:0.009 | crrrrcc Fro even]G:0.007 | Students Women:0.007 | see‘He Letter 0:0.006 | the Interior Department:0.005 | Buysodas:0.005 | URSINOIA:0.004 | SOLS:0.004 | WOTNGIISTC:0.003 | @AXOW GNV NOILVINdOd:0.003 | Elmira:0.003 | Sopooy:0.003 | SuyuyeIy:0.003 | sBulidg:0.003
434,edu140_TheTextbook_ocr.pdf,The Textbook,illustrations:0.942 | bulletin:0.862 | oh:0.860 | zoology:0.859 | mathematics:0.849 | syllabus:0.848 | head:0.831 | drawings:0.824 | preface:0.818 | proceedings:0.793 | review:0.786 | superintendents:0.784 | uniformity:0.776 | footman:0.764 | reviews:0.758 | reviewing:0.748 | hinspate:0.732 | mathematician:0.732 | illustration:0.729 | bureau:0.726 | mathematical:0.725 | footmen:0.723 | arrangement:0.722 | se:0.721 | duc:0.707,Index:0.145 | Hinspate:0.111 | Oklahoma:0.067 | necessary a. Investigation:0.067 | RourthsReader:0.033 | Francisco:0.029 | Modern Education:0.022 | Medieval Textbook:0.022 | Grammar:0.019 | McMorry:0.015 | :0.015 | Egypt:0.014 | Need:0.014 | Railroad:0.011 | Jacob Billets:0.010 | Mohammedans:0.009 |  c. Width:0.008 | Major:0.008 | Colorado:0.008 | Rib:0.007 | Formula:0.007 | Elementary:0.007 | Massachusetts:0.006 | Moran:0.006 | G. M. “:0.006
435,edu824_AnnualReportDeptEdu1907_ocr.pdf,Annual Report Dept Edu1907,vocation:0.959 | montgomery:0.950 | aye:0.946 | newcomb:0.929 | word:0.899 | ofcity:0.881 | he:0.870 | elected:0.852 | gibson:0.847 | benton:0.836 | sister:0.832 | rutherford:0.829 | newport:0.824 | hartford:0.820 | meminnville:0.816 | rutherford7:0.804 | hygiene:0.798 | cunningham:0.798 | pittsburgh:0.791 | tullahoma:0.787 | mallicoat:0.783 | institutions:0.783 | somerville40:0.778 | south:0.769 | ninth:0.769,"W. T. Willis:0.118 | Elder:0.039 | Rank M. Smrru:0.037 | A. R. Johnson:0.026 | County:0.024 | NasuviLiy:0.022 | LAUDERDALE COUNTY:0.021 | W. C. Patrick:0.018 | H. E. Son:0.014 | Coulterville J. A:0.012 | Trades:0.012 | J. :0.011 | neville Training School:0.010 | PaGE Addresses:0.010 | Clarksville D.C.:0.007 | Union 1,889:0.007 | Morris:0.006 | Martin WHITE COUNTY:0.006 | L. Morrison:0.006 | George W. Wink:0.006 | Miss Person:0.006 | M. R. Paterson:0.006 | Balance of City:0.006 | Anderson Institute:0.005 | Gray City Gambler:0.005"
436,edu803_AnnualReportDeptEdu1882_ocr.pdf,Annual Report Dept Edu1882,anderson:0.957 | oak:0.954 | haywood:0.925 | rev:0.903 | buren:0.894 | oaks:0.851 | counties:0.831 | tiptoe:0.815 | carron:0.810 | examinations:0.801 | dear:0.766 | for:0.740 | mcminn:0.699 | th:0.672 | exam:0.657 | given:0.631 | carriz:0.618 | president:0.615 | attendance:0.592 | teacher:0.587 | presidentelect:0.583 | os:0.581 | examination:0.571 | instructor:0.570 | lecture:0.566,E:0.427 | A:0.249 | L:0.137 | G:0.056 | Committee:0.020 | MISCELLANEOUS:0.010 | Bartlettmany:0.007 | County:0.006 | W. CRAWFORD:0.005 | ORE:0.004 | Requirements:0.003 | Principal:0.002 | NTENDENT:0.002 | Wssaug:0.002 | TAL:0.001 | Institute:0.001 | the Literary Department:0.001 | Cannon:0.001 | County Superintendent:0.001 | Ratio:0.001 | State Normal:0.001 | Pupil:0.001 | SrerHayx Devuprer:0.000 | L. B. MATHENY:0.000 | Tennessee:0.000
437,edu489_ComparativeStudyDirectedUndirected_ocr.pdf,Comparative Study Directed Undirected,supervision:0.803 | butt:0.785 | johnston:0.781 | huge:0.769 | miss:0.730 | seven:0.714 | handwritingnamely:0.703 | multiplication:0.688 | poems:0.676 | anna:0.674 | decb:0.673 | supervising:0.672 | thorndike:0.659 | psychology:0.657 | poetry:0.656 | scales:0.656 | curves:0.651 | poem:0.640 | able:0.634 | peterson:0.627 | drill:0.609 | writing:0.605 | poets:0.603 | your:0.601 | wilson:0.598,A:0.709 | Directed:0.028 | Rou:0.028 | Group:0.026 | GROUP:0.026 | EXPERIMENT:0.016 | Groups:0.013 | REL:0.007 | Subject:0.007 | GAIN:0.007 | Measure:0.006 | SCORES:0.006 | STANDARD:0.005 | Standard:0.005 | Journal:0.005 | Section A:0.004 | History:0.004 | A Comparative Study:0.003 | Handwriting:0.003 | Gene:0.003 | al Psychology:0.003 | Elementary:0.002 | PROBLEM:0.002 | TERMS:0.002 | Elementary School:0.001
438,edu835_IntroGenPsychology_ocr.pdf,Intro Gen Psychology,three:0.862 | relations:0.811 | personalities:0.798 | rhythm:0.744 | affection:0.729 | activity:0.728 | memorytendencies:0.728 | rhythmic:0.726 | relation:0.721 | affections:0.719 | dreamstates:0.718 | hypnotism:0.703 | fatigue:0.700 | imitation:0.698 | individuality:0.697 | aesthetic:0.696 | unpleasant:0.689 | hypnotized:0.688 | association:0.687 | dreamstate:0.686 | psychology:0.684 | morality:0.673 | instincts:0.655 | dreams:0.653 | directive:0.644,"SENSATION:0.131 | Psychol:0.093 | Time:0.084 | Consciousness:0.081 | IMAGE:0.079 | Logic:0.073 | PROBLEM:0.055 | PERSONALITY:0.037 | Personality:0.037 | VISION:0.029 | THE SYNTHETIC:0.027 | MEMORY:0.026 | PSYCHOLOGICAL:0.026 | EMOTION
:0.020 | THE ANALYTIC FACTS:0.016 | Insanity:0.015 | INSANITY:0.015 | TASTE:0.011 | Noise:0.011 | SMELL:0.008 | Recognition:0.007 | The Nervous System:0.006 | Fatigue:0.005 | Sensation O:0.005 | Spiritual:0.005"
439,edu981_KhakiForKing_ocr.pdf,Khaki For King,"good
:0.642 | colonel:0.517 | regiment:0.406 | trenches:0.339 | soldiers:0.337 | :0.315 | ivan:0.224 | man:0.222 | liver:0.194 | officers:0.178 | officer:0.174 | cavalry:0.174 | germans:0.128 | said:0.076 | german:0.058 | one:0.049 | british:0.044 | men:0.032 | said ivan:0.032 | two:0.032 | liver ivan:0.031 | would:0.027 | back:0.024 | ?’:0.022 | it:0.021",L:0.539 | Man:0.039 | Liver:0.027 | LIVER:0.027 | Men:0.026 | Ivan:0.023 | German:0.023 | GERMAN:0.023 | Said:0.018 | GERMANS:0.009 | Germans:0.009 | British:0.009 | DIE:0.007 | Word:0.006 | French:0.005 | Qui:0.004 | Army:0.004 | Guns:0.004 | GUNS:0.004 | Fig:0.004 | English:0.003 | Liver and Iv:0.003 | SAY:0.003 | ENEMY:0.003 | Regiment:0.003
440,edu626_BookLettersYoungPeople_ocr.pdf,Book Letters Young People,dieu:0.959 | museum:0.803 | museums:0.794 | papas:0.783 | noses:0.744 | poems:0.743 | nose:0.742 | nine:0.731 | lodowijk:0.730 | gardens:0.722 | poetry:0.720 | aunt:0.719 | sov:0.708 | papai:0.703 | mamma:0.697 | kisses:0.690 | nests:0.689 | father:0.683 | poets:0.679 | letterwriter:0.667 | poem:0.666 | weather:0.664 | cold:0.663 | papa:0.661 | church:0.654,N:0.565 | Or:0.075 | Li:0.047 | Us:0.027 | Sa:0.020 | Letter:0.019 | Letters:0.010 | Son:0.007 | SON:0.007 | Good:0.006 | Time:0.006 | Thou:0.005 | Boy:0.004 | Ton:0.004 | LetterWriters:0.003 | Qui:0.003 | CAL:0.003 | War:0.003 | Said:0.003 | House:0.002 | SEA:0.002 | Bet:0.002 | Wish:0.002 | Word:0.002 | SCHOOL:0.002
441,edu462_MeaningOfTruth_ocr.pdf,Meaning Of Truth,traumatisms:0.843 | traumatism:0.836 | messrs:0.830 | consciousness:0.785 | ii:0.750 | russells:0.737 | cognition:0.704 | achilles:0.679 | conscious:0.668 | selftranscendency:0.662 | psychology:0.639 | perceive:0.633 | achilless:0.630 | traumatic:0.625 | relations:0.622 | dewey:0.617 | selftranscendent:0.614 | transcendence:0.613 | terminus:0.605 | tendencies:0.604 | truths:0.604 | humanism:0.597 | tigers:0.596 | humanity:0.594 | antipragmatism:0.594,P:0.666 | Truth:0.083 | ANT:0.029 | UTE:0.026 | Feel:0.022 | Pragmatist:0.019 | Mind:0.018 | Being:0.017 | Rate:0.011 | Ideas:0.010 | Traumatism:0.008 | Time:0.007 | POR:0.006 | Achilles:0.004 | Print:0.003 | AntiPragmatist:0.003 | Dear:0.002 | Felt:0.002 | Russell:0.002 | Dewey:0.002 | Philosophic:0.002 | English:0.001 | Journal:0.001 | Science:0.001 | Ivanhoe:0.001
442,edu158_PrinciplesPsychotherapy_ocr.pdf,Principles Psychotherapy,bernheim:0.830 | eddys:0.830 | stimulation:0.781 | bernheims:0.780 | impulsions:0.774 | gis:0.729 | psychoneuroses:0.707 | neuropathics:0.691 | intoxications:0.674 | paraplegia:0.672 | psychologiques:0.669 | intoxication:0.658 | conception:0.658 | hypnotizing:0.654 | traumatic:0.650 | paralysis:0.645 | hypnotized:0.645 | mania:0.641 | magnetism:0.631 | stimulating:0.612 | educate:0.606 | intoxicated:0.600 | neuropaths:0.589 | cures:0.587 | magnetists:0.586,N:0.773 | Or:0.119 | Li:0.042 | Psychotherapy:0.006 | PSYCHOTHERAPY:0.006 | NST:0.005 | Mot:0.003 | Physician:0.002 | Place:0.002 | Education:0.002 | Fatigue:0.002 | Phenomena:0.002 | Las:0.001 | CURES:0.001 | PROBLEM:0.001 | NEUROSES:0.001 | Add:0.001 | Success:0.001 | Christian:0.000 | Buboes:0.000 | Charcot:0.000 | Christian Science:0.000 | Eddy:0.000 | Magnetism:0.000 | PSYCHIC INCOME:0.000
443,edu416_BiennialSurveyEdu1918_ocr.pdf,Biennial Survey Edu1918,cents:0.961 | forestry:0.952 | tennessee:0.944 | alabama:0.942 | via:0.938 | items:0.906 | mary:0.905 | estimated:0.904 | sum:0.903 | plant:0.898 | rarely:0.877 | seminary:0.870 | cincinnati:0.840 | economics:0.839 | columbiacon:0.839 | connecticut:0.811 | chemicalengineering:0.807 | agricultural:0.807 | watertown:0.805 | dollars:0.801 | porto:0.792 | alabamassseeeeeeeee:0.788 | rhode:0.787 | tea:0.784 | urban:0.783,Ll AAV:0.137 | Leg L:0.126 | OMS:0.086 | WasHINGTON:0.069 | Susquehanna University:0.022 | SOC:0.021 | Fredericksburg:0.020 | Parsons College:0.013 | Brooklyn College:0.011 | JouruIng:0.010 | Hung:0.009 | C90:0.009 | PEE:0.009 | Jooyos SUTUTBLL:0.008 | C10:0.008 | Clarksville:0.007 | OIE:0.007 | Ruth:0.007 | Sopnypouy:0.007 | es‘so‘T:0.006 | BULION AJUNOD oouTMIOUOT:0.005 | :0.005 | Vol:0.005 | TRINYNTIS:0.005 | can‘T:0.005
444,edu020_ProjectMethodTeaching_ocr.pdf,Project Method Teaching,crimson:0.944 | clark:0.941 | tone:0.914 | arithmetic:0.837 | random:0.829 | deweys:0.794 | tones:0.785 | engineering:0.785 | arithmetical:0.770 | ventilation:0.764 | priority:0.745 | nails:0.743 | air:0.742 | ventilating:0.721 | ventilator:0.720 | wool:0.710 | journalism:0.709 | engineers:0.707 | bid:0.705 | engineer:0.704 | bureau:0.688 | furniture:0.687 | dolls:0.682 | economics:0.666 | lewis:0.643,PROJECT:0.102 | PROBLEM:0.050 | Problem:0.050 | METHOD:0.049 | Method:0.049 | School:0.039 | Project Method:0.026 | Education:0.026 | the Project Method:0.025 | THE PROJECT METHOD:0.025 | The Project Method:0.025 | Projects:0.020 | State:0.018 | PROBLEMS:0.018 | Problems:0.018 | Peri:0.016 | Win:0.014 | Time:0.012 | Vol:0.011 | Teacher:0.011 | Erie:0.010 | Organ:0.008 | House:0.007 | Solution:0.007 | Agriculture:0.007
445,edu753_NotesFolkLoreNorthernCountiesEngland_ocr.pdf,Notes Folk Lore Northern Counties England,wilkie:0.978 | sect:0.970 | hors:0.950 | toll:0.950 | prof:0.947 | lamb:0.946 | air:0.929 | illustrations:0.920 | tolls:0.915 | siege:0.897 | durham:0.892 | grin:0.881 | part:0.865 | wilkies:0.855 | right:0.838 | archbishop:0.828 | cap:0.822 | portraits:0.815 | translation:0.812 | horsusy:0.803 | vous:0.790 | clergyman:0.771 | drawings:0.770 | bridegrooms:0.766 | bridegroom:0.761,L:0.286 | F:0.172 | W:0.163 | Ll:0.043 | Li:0.024 | ILL:0.013 | Old:0.008 | Pp:0.008 | Vo:0.008 | Art:0.007 | Which:0.007 | URE:0.006 | Men:0.005 | RING:0.005 | Din:0.005 | Into:0.004 | Den:0.004 | WAY:0.003 | Thou:0.003 | TIL:0.003 | Said:0.002 | Rep:0.002 | Round:0.002 | North:0.002 | REV:0.002
446,edu003_SociologicalDetermination_ocr.pdf,Sociological Determination,"iv:0.720 | end:0.611 | fester:0.577 | room:0.561 | go:0.544 | teaching:0.412 | subjects:0.399 | rifle:0.386 | longer:0.375 | feeling:0.361 | hiding:0.341 | team
:0.339 | :0.245 | education:0.238 | courses:0.205 | educational:0.189 | social:0.167 | vocational:0.161 | schools:0.143 | study:0.140 | studies:0.131 | school:0.040 | “:0.039 | must:0.024 | vocational education:0.024",N:0.766 | Or:0.123 | PAR:0.010 | MET:0.008 | SCHOOLS:0.007 | VOCATIONAL:0.007 | Time:0.005 | OBJECTIVES:0.004 | EDUCATIONAL:0.004 | History:0.003 | MATHEMATICS:0.003 | PROBLEM:0.002 | VOCATIONAL EDUCATION:0.002 | America:0.002 | AMERICA:0.002 | CIVIC:0.002 | Opera:0.001 | NEEDS:0.001 | LIBERAL EDUCATION:0.001 | AIMS:0.001 | Practical:0.001 | DEMOCRACY:0.001 | Latin:0.001 | LATIN:0.001 | American:0.001
447,edu404_CarnegieFoundationAnnualReport1923_ocr.pdf,Carnegie Foundation Annual Report1923,kentucky:0.647 | carnegies:0.638 | theological:0.629 | theology:0.622 | institute:0.614 | colleges:0.606 | polytechnic:0.604 | economics:0.603 | per:0.597 | virginia:0.595 | maryland:0.586 | physiology:0.584 | dental:0.578 | michigan:0.578 | dentist:0.569 | texas:0.569 | economy:0.568 | carolina:0.567 | georgetown:0.567 | cornell:0.567 | tennessee:0.566 | christianity:0.564 | theologya:0.561 | economic:0.561 | intercollegiate:0.554,Henry S. Prircuerr:0.408 | Fester PalcGk:0.083 | Sattag Auedurog:0.055 | LO:0.035 | O0F:0.022 | Scuoots Ravine:0.016 | WasHINGTON:0.015 | Idaho:0.014 | Up Sets Investments:0.013 | Mary Evans:0.010 | Texas Evidence:0.009 | Virginia:0.009 | Minneapolis:0.007 | Auedu0:0.006 | do:0.005 | Auedutog:0.005 | Rake University:0.005 | OVO'8ET gazed:0.005 | RecervaBie:0.005 | Dartmouth:0.004 | See University:0.004 | McAtesrer:0.004 | O08:0.004 | WESTERN:0.003 | Delay:0.003
448,edu359_ElementaryPsychology_ocr.pdf,Elementary Psychology,due:0.910 | appleton:0.837 | summary:0.756 | caffein:0.748 | add:0.745 | glands:0.730 | five:0.718 | 8due:0.711 | cures:0.711 | hunger:0.709 | cure:0.706 | sympathy:0.702 | half:0.701 | fatigue:0.697 | caffeincaffein:0.689 | equal:0.689 | coffee:0.689 | correlations:0.684 | saw:0.682 | gland:0.679 | melody:0.679 | louis:0.677 | dreamed:0.676 | humidity:0.674 | synapses:0.674,S:0.524 | F:0.193 | W:0.099 | THE “Normal Curve:0.022 | Use:0.006 | Fro:0.006 | Learn:0.006 | Psychol:0.005 | Peri:0.005 | Organ:0.003 | Time:0.003 | BEE:0.002 | ELEMENTARY:0.002 | ELEMENTARY PSYCHOLOGY:0.002 | Elementary Psychology:0.002 | SENSATIONS:0.002 | Individual:0.002 | RATIO:0.002 | INDIVIDUAL:0.002 | Group:0.002 | Sense:0.002 | War:0.001 | FUNCTION:0.001 | Recall:0.001 | NaTIvE:0.001
449,edu327_HowChildrenLearnToDraw_ocr.pdf,How Children Learn To Draw,"figs:0.873 | birds:0.701 | bird:0.633 | black:0.572 | white
:0.522 | animals:0.520 | illustrations:0.510 | sparrow:0.458 | shapes:0.436 | animal:0.432 | plant:0.418 | species:0.412 | drawn:0.409 | crow:0.402 | sketch:0.392 | illustration:0.389 | drawryes:0.361 | fig:0.356 | grape:0.345 | tories:0.342 | sort:0.337 | taking:0.328 | frontier:0.325 | took:0.323 | face:0.317",Fig:0.147 | Line:0.120 | Art:0.087 | OBJECTS:0.063 | BIRD:0.043 | OOL:0.041 | DETAIL:0.037 | Lie:0.027 | Trade:0.025 | SHAPES:0.025 | Cap:0.023 | GRaDEs:0.020 | Indian:0.019 | Camel:0.014 | Greek:0.013 | GREEK:0.013 | INTERESTS:0.013 | CHARACTERISTICS:0.012 | Liking:0.012 | Mountain:0.011 | House:0.011 | CONCLUSIONS:0.010 | Horse:0.010 | Arab:0.008 | AMERICA:0.008
450,edu079_QuestionFactorTeaching_ocr.pdf,Question Factor Teaching,scene:0.779 | hiawathas:0.679 | eight:0.648 | lion:0.637 | rousing:0.623 | donkey:0.610 | opportunity:0.591 | josephs:0.591 | incidental:0.587 | mileage:0.579 | maps:0.579 | raft:0.577 | boat:0.568 | rafts:0.563 | map:0.559 | canoe:0.557 | barley:0.556 | wheat:0.547 | corners:0.525 | lionhearted:0.521 | stone:0.515 | rice:0.514 | donkeys:0.508 | greeks:0.505 | grain:0.493,Robin:0.072 | Robin Good:0.053 | Say:0.050 | Which:0.043 | Joseph:0.042 | Tory:0.041 | Hiawatha:0.041 | Thou:0.036 | Russe:0.022 | Dream:0.020 | Greek:0.019 | Sheriff:0.018 | Robinson:0.015 | Ago:0.014 | Took:0.014 | Greeks:0.014 | Robinson Russe:0.012 | Groan:0.012 | Achilles:0.011 | Mile:0.011 | Groans:0.009 | Sector:0.009 | Billygoat Gruff:0.008 | Nokomis:0.008 | Ulysses:0.008
451,edu422_RockefellerFoundationReport1916_ocr.pdf,Rockefeller Foundation Report1916,walcott:0.926 | davis:0.909 | bayliss:0.893 | guiana:0.861 | walcotts:0.860 | personnel:0.838 | hooxworm:0.818 | hookworms:0.754 | hooxkworm:0.747 | uncinariasis:0.739 | malarial:0.734 | three:0.734 | lectures:0.727 | carolina:0.720 | rockefellers:0.697 | centrifugal:0.689 | william:0.687 | missionaries:0.679 | chenopodium0:0.678 | alter:0.670 | south:0.666 | signs:0.659 | paralysis:0.659 | centrifuging:0.658 | uncinariasis005:0.652,Montclair:0.255 | O. A. Lover:0.115 | COL:0.045 | Ing:0.043 | OL:0.022 | Mestizos:0.018 | Southern Baptist Mission:0.016 | Rank Fairly:0.012 | Malaria Control:0.011 | Wanton Christian College:0.010 | Burprinqdiys:0.009 | American ViceConsul:0.009 | Peking Union:0.007 | Art:0.007 | A. M. Dunlap:0.007 | Roger SHERMAN GREENE:0.007 | Yokohama:0.006 | Trail:0.006 | Bugaba:0.006 | Bishop:0.006 | Quote:0.006 | Srronea:0.005 | Addenda:0.005 | Auedmoy Surpymaqdigg:0.005 | New Latrines Erected:0.005
452,edu670_SchoolGardens_ocr.pdf,School Gardens,bulletin:0.868 | wheat:0.714 | rootgrafting:0.671 | barley:0.668 | leaves:0.641 | root:0.624 | crops:0.613 | grains:0.597 | roots:0.595 | mesh:0.578 | rye:0.578 | manure:0.556 | pots:0.553 | maize:0.550 | grain:0.543 | schoolroom:0.540 | soils:0.531 | superintendent:0.530 | toe:0.529 | dishes:0.523 | graft:0.522 | leaf:0.517 | rockford:0.512 | grafts:0.494 | farm:0.490,GARDEN:0.177 | Gardens:0.093 | Lesson:0.064 | SEED:0.059 | WEEDS:0.024 | SET:0.017 | Education:0.016 | CHAPTER:0.016 | FLAT:0.016 | COL:0.015 | Lesson I:0.015 | Dark:0.014 | Ohio:0.013 | New Work:0.013 | Ills:0.012 | Superintendent:0.012 | Public Schools:0.011 | The School Garden:0.011 | America:0.009 | Hartford:0.009 | Boston:0.009 | Fig:0.008 | Chicago:0.008 | States:0.007 | New Work City:0.006
453,edu113_HandbookVocationalEducation_ocr.pdf,Handbook Vocational Education,england:0.842 | germany:0.841 | arc:0.836 | thirty:0.831 | fifteen:0.793 | sixteen:0.756 | fourteen:0.733 | iv:0.721 | nine:0.659 | toe:0.655 | ireland:0.649 | climbing:0.647 | young:0.645 | ten:0.635 | switzerland:0.614 | pp:0.592 | remedy:0.572 | leipzig:0.563 | number:0.554 | five:0.546 | english:0.539 | more:0.520 | total:0.506 | french:0.504 | educational:0.497,Architect Riemerschmidt:0.094 | Education:0.093 | Albert:0.042 | University of Idaho:0.042 | David Snedden:0.041 | State Normal CONCLUSION:0.024 | Printing:0.022 | New Work:0.021 | the Massachusetts Colony:0.019 | TOPICS:0.018 | Vol:0.017 | Document To.:0.013 | German:0.013 | Edward L. Thorndike:0.013 | EUROPE:0.012 | Agriculture:0.012 | APPENDIX:0.012 | Labor:0.012 | VOCATIONAL GUIDANCE 131:0.011 | America:0.011 | The Literary Course:0.010 | Kerschensteiner:0.009 | Edward H. Neisser:0.009 | Manual Training:0.008 | NATIONAL Education Association:0.008
